291,6,2
292,6,2
293,6,2
294,3,3
295,6,3
296,1,1
297,4,3
298,2,2
299,2,2
300,1,3
301,3,3
302,5,1
303,4,2
304,2,1
305,5,2
306,5,3
307,1,3
308,4,2
309,4,3
310,2,1
311,3,1
312,1,1
313,6,1
314,4,2
315,5,3
316,2,2
317,5,2
318,3,1
319,2,2
320,1,3
321,1,3
322,6,1
323,6,2
324,2,2
325,6,2
326,3,2
327,4,3
328,1,1
329,3,2
330,3,3
331,6,1
332,5,1
333,3,3
334,2,2
335,5,2
336,3,2
337,5,2
338,6,1
339,4,2
340,6,2
341,3,1
342,2,3
343,6,3
344,5,2
345,5,2
346,2,2
347,4,2
348,1,3
349,6,2
350,6,2
351,5,3
352,3,3
353,3,3
354,2,3
355,3,1
356,4,2
357,3,2
358,4,2
359,1,3
360,6,1
361,6,1
362,2,3
363,3,3
364,2,3
365,5,2
366,2,3
367,6,1
368,2,1
369,5,2
370,6,2
371,2,1
372,5,2
373,1,1
374,5,2
375,3,3
376,2,3
377,5,3
378,4,1
379,1,3
380,5,1
381,5,3
382,4,2
383,2,3
384,2,3
385,3,2
386,2,1
387,2,2
388,3,2
389,4,3
390,5,2
391,6,2
392,6,3
393,3,1
394,4,3
395,1,1
396,3,2
397,4,3
398,1,2
399,2,1
400,4,3
401,2,3
402,3,2
403,3,2
404,4,2
405,1,1
406,5,2
407,1,1
408,1,2
409,5,1
410,2,2
411,1,1
412,5,1
413,5,1
414,1,2
415,2,1
416,3,2
417,1,1
418,5,2
419,6,3
420,3,2
421,5,1
422,3,2
423,2,3
424,6,2
425,5,3
426,6,3
427,5,1
428,4,2
429,3,3
430,2,3
431,3,1
432,1,1
433,2,2
434,6,2
435,6,1
436,4,3
437,1,1
438,4,1
439,6,3
440,2,3
441,5,3
442,6,1
443,1,2
444,3,3
445,2,3
446,4,1
447,2,3
448,4,1
449,2,3
450,2,2
451,1,1
452,3,3
453,6,2
454,4,2
455,3,2
456,4,2
457,3,3
458,2,2
459,3,2
460,5,2
461,5,1
462,1,2
463,3,1
464,1,3
465,2,1
466,2,1
467,5,3
468,4,2
469,2,2
470,4,1
471,6,1
472,5,3
473,1,3
474,3,1
475,6,1
476,2,2
477,1,3
478,3,2
479,1,3
480,3,3
481,5,1
482,3,3
483,6,1
484,6,2
485,3,2
486,3,2
487,3,2
488,2,2
489,6,1
490,2,2
491,2,2
492,5,3
493,1,3
494,3,2
495,1,3
496,4,2
497,6,1
498,5,2
499,6,3
500,1,2
501,5,1
502,1,1
503,2,2
504,6,2
505,3,3
506,4,3
507,3,2
508,6,3
509,2,3
510,1,3
511,2,2
512,2,3
513,3,2
514,1,3
515,3,1
516,5,2
517,3,1
518,2,2
519,5,2
520,6,3
521,4,2
522,2,3
523,4,1
524,1,3
525,2,2
526,2,1
527,5,3
528,4,3
529,3,3
530,4,1
531,4,3
532,3,2
533,5,3
534,4,3
535,3,3
536,4,3
537,3,2
538,6,2
539,2,1
540,6,3
541,2,1
542,6,1
543,5,1
544,5,2
545,1,3
546,4,1
547,4,1
548,6,2
549,5,1
550,1,1
551,2,1
552,3,2
553,5,2
554,4,2
555,5,2
556,4,3
557,2,1
558,1,2
559,5,2
560,3,3
561,6,3
562,3,2
563,3,2
564,4,1
565,1,2
566,3,3
567,1,3
568,3,2
569,2,1
570,3,1
571,3,2
572,3,1
573,3,3
574,3,2
575,3,2
576,1,2
577,2,3
578,5,2
579,1,3
580,1,1
581,3,1
582,3,3
583,5,1
584,2,1
585,5,2
586,6,1
587,6,3
588,1,3
589,1,1
590,2,1
591,5,1
592,2,2
593,6,2
594,4,3
595,3,3
596,5,2
597,6,2
598,6,2
599,6,3
600,2,2
601,2,2
602,3,3
603,4,3
604,2,1
605,3,1
606,1,3
607,2,2
608,2,3
609,5,3
610,3,1
611,6,2
612,5,1
613,2,1
614,1,2
615,1,1
616,2,3
617,4,3
618,1,2
619,4,2
620,6,2
621,6,1
622,4,1
623,1,2
624,6,3
625,4,3
626,3,2
627,6,3
628,2,1
629,3,1
630,6,1
631,4,1
632,5,1
633,1,3
634,3,3
635,6,3
636,5,3
637,4,1
638,1,2
639,4,2
640,1,3
641,5,2
642,4,1
643,3,3
644,4,2
645,2,3
646,2,2
647,6,2
648,2,3
649,3,3
650,4,1
651,1,2
652,3,2
653,5,2
654,4,3
655,4,3
656,3,2
657,2,3
658,1,1
659,5,3
660,6,1
661,5,3
662,6,2
663,6,2
664,3,1
665,5,2
666,5,3
667,4,2
668,6,2
669,1,1
670,4,2
671,3,3
672,5,2
673,3,2
674,3,3
675,4,1
676,4,1
677,2,3
678,5,1
679,3,2
680,6,1
681,3,1
682,6,1
683,1,2
684,1,2
685,1,1
686,5,2
687,2,3
688,6,2
689,5,2
690,6,2
691,3,1
692,2,1
693,4,2
694,6,1
695,3,2
696,5,3
697,3,3
698,4,3
699,3,2
700,5,1
701,5,3
702,5,3
703,2,2
704,6,2
705,1,2
706,3,3
707,6,1
708,5,2
709,4,1
710,6,3
711,3,1
712,5,1
713,2,3
714,4,1
715,3,2
716,1,2
717,4,3
718,4,2
719,3,1
720,3,1
721,5,3
722,5,3
723,4,1
724,6,3
725,3,2
726,6,1
727,6,2
728,5,1
729,6,1
730,1,1
731,1,2
732,5,1
733,3,3
734,2,3
735,2,2
736,3,3
737,6,2
738,3,1
739,4,1
740,5,2
741,2,1
742,4,3
743,5,1
744,4,3
745,3,2
746,6,3
747,2,3
748,4,2
749,3,1
750,4,1
751,5,2
752,3,2
753,3,3
754,1,3
755,5,2
756,5,2
757,6,3
758,1,2
759,1,3
760,3,3
761,3,1
762,4,2
763,4,1
764,5,1
765,3,3
766,6,1
767,2,2
768,4,3
769,2,2
770,1,3
771,2,3
772,4,3
773,6,1
774,3,2
775,6,1
776,3,1
777,2,3
778,4,2
779,2,3
780,5,2
781,5,2
782,2,2
783,1,3
784,5,1
785,5,2
786,6,2
787,2,3
788,4,3
789,5,2
790,3,1
791,4,2
792,6,1
793,2,1
794,3,2
795,1,2
796,3,3
797,5,1
798,4,3
799,6,2
800,6,1
801,4,1
802,6,3
803,3,1
804,1,2
805,3,2
806,6,3
807,1,1
808,1,2
809,4,1
810,4,1
811,5,1
812,2,3
813,1,3
814,3,2
815,3,3
816,4,2
817,1,1
818,6,3
819,4,3
820,5,2
821,1,2
822,6,3
823,3,3
824,3,2
825,2,3
826,1,1
827,6,3
828,3,3
829,6,3
830,2,1
831,3,3
832,2,3
833,4,3
834,1,3
835,4,1
836,3,1
837,4,3
838,1,3
839,6,2
840,1,2
841,5,2
842,1,3
843,5,3
844,4,3
845,4,2
846,6,3
847,2,2
848,3,1
849,1,2
850,6,3
851,3,1
852,6,2
853,4,1
854,4,1
855,4,3
856,3,1
857,4,2
858,2,3
859,4,1
860,2,2
861,4,3
862,4,3
863,5,2
864,6,1
865,1,3
866,1,3
867,4,3
868,2,1
869,4,2
870,1,3
871,1,3
872,4,2
873,2,3
874,2,3
875,2,2
876,2,3
877,2,2
878,5,3
879,3,3
880,5,3
881,4,2
882,6,2
883,2,3
884,1,2
885,4,2
886,4,3
887,4,2
888,1,1
889,4,2
890,2,3
891,4,2
892,2,2
893,2,3
894,2,1
895,1,2
896,5,3
897,2,2
898,2,3
899,2,1
900,5,3
901,5,2
902,6,2
903,6,3
904,3,3
905,1,1
906,4,1
907,6,3
908,2,2
909,5,3
910,2,1
911,3,2
912,6,3
913,6,1
914,4,3
915,1,3
916,6,2
917,4,2
918,4,3
919,4,2
920,5,1
921,1,1
922,5,2
923,2,2
924,3,1
925,1,1
926,6,1
927,5,2
928,2,3
929,6,1
930,4,2
931,5,3
932,2,3
933,4,1
934,3,1
935,5,1
936,5,1
937,5,2
938,1,2
939,3,2
940,2,1
941,4,1
942,6,1
943,6,1
944,3,1
945,2,2
946,1,3
947,2,1
948,5,2
949,6,1
950,5,3
951,4,1
952,4,2
953,2,2
954,3,2
955,1,2
956,3,3
957,4,1
958,4,1
959,2,2
960,3,1
961,6,2
962,3,2
963,2,3
964,3,1
965,1,3
966,4,2
967,1,2
968,6,2
969,2,1
970,1,3
971,1,1
972,3,2
973,2,3
974,6,3
975,3,1
976,2,1
977,6,2
978,1,3
979,3,2
980,2,2
981,2,2
982,5,2
983,2,2
984,1,3
985,6,1
986,1,2
987,3,2
988,6,1
989,6,3
990,1,2
991,1,3
992,2,3
993,2,3
994,5,2
995,2,2
996,4,3
997,6,1
998,6,2
999,3,3
1000,3,2
1001,4,1
1002,2,1
1003,2,3
1004,2,2
1005,6,2
1006,6,3
1007,1,3
1008,6,3
1009,6,2
1010,4,2
1011,3,1
1012,4,2
1013,1,2
1014,3,2
1015,6,1
1016,1,1
1017,5,3
1018,3,1
1019,2,1
1020,4,2
1021,4,2
1022,1,2
1023,5,2
1024,2,2
1025,2,2
1026,1,1
1027,5,2
1028,1,3
1029,3,2
1030,5,1
1031,6,1
1032,6,1
1033,6,2
1034,1,1
1035,6,1
1036,1,2
1037,2,1
1038,1,1
1039,5,1
1040,2,2
1041,2,3
1042,6,1
1043,5,3
1044,3,3
1045,6,2
1046,5,1
1047,6,2
1048,2,3
1049,4,1
1050,2,2
1051,4,3
1052,6,2
1053,2,1
1054,2,3
1055,2,3
1056,5,1
1057,4,1
1058,4,3
1059,1,1
1060,6,3
1061,3,2
1062,5,1
1063,4,3
1064,3,3
1065,4,1
1066,6,2
1067,1,1
1068,1,2
1069,1,2
1070,3,1
1071,1,2
1072,4,3
1073,4,1
1074,6,3
1075,1,1
1076,4,1
1077,5,1
1078,3,3
1079,3,2
1080,6,3
1081,4,3
1082,2,3
1083,3,2
1084,6,2
1085,3,1
1086,4,3
1087,6,2
1088,6,1
1089,2,3
1090,4,2
1091,2,1
1092,2,3
1093,1,2
1094,6,2
1095,1,2
1096,6,2
1097,5,3
1098,2,2
1099,1,1
1100,1,2
1101,1,2
1102,1,1
1103,1,1
1104,5,1
1105,6,3
1106,2,1
1107,5,1
1108,4,3
1109,6,1
1110,1,2
1111,4,2
1112,2,1
1113,5,1
1114,4,3
1115,5,1
1116,4,1
1117,6,3
1118,5,2
1119,1,2
1120,6,2
1121,1,2
1122,2,3
1123,6,1
1124,6,1
1125,5,3
1126,6,1
1127,4,2
1128,4,1
1129,6,3
1130,6,1
1131,5,2
1132,3,1
1133,3,3
1134,3,3
1135,4,2
1136,4,2
1137,1,3
1138,3,1
1139,3,3
1140,3,2
1141,2,1
1142,1,2
1143,2,1
1144,5,3
1145,5,2
1146,2,2
1147,4,3
1148,5,1
1149,5,3
1150,1,3
1151,3,2
1152,2,2
1153,4,2
1154,5,2
1155,6,1
1156,1,1
1157,4,1
1158,4,3
1159,5,1
1160,3,1
1161,4,3
1162,2,3
1163,4,3
1164,1,1
1165,3,1
1166,5,2
1167,3,3
1168,4,3
1169,4,1
1170,3,1
1171,4,1
1172,1,1
1173,3,3
1174,1,1
1175,2,1
1176,6,3
1177,2,1
1178,1,2
1179,4,1
1180,5,3
1181,6,2
1182,1,2
1183,6,2
1184,4,1
1185,4,3
1186,5,2
1187,5,1
1188,2,2
1189,6,1
1190,5,2
1191,1,2
1192,5,1
1193,1,3
1194,2,2
1195,3,2
1196,1,3
1197,6,2
1198,5,2
1199,1,2
1200,4,1
1201,1,3
1202,5,2
1203,3,1
1204,5,3
1205,1,3
1206,6,3
1207,5,3
1208,4,2
1209,4,2
1210,4,1
1211,3,1
1212,4,2
1213,4,3
1214,6,2
1215,6,2
1216,6,1
1217,6,1
1218,4,1
1219,1,1
1220,2,3
1221,6,3
1222,2,2
1223,3,2
1224,5,2
1225,6,3
1226,6,3
1227,5,1
1228,2,1
1229,2,2
1230,1,3
1231,2,2
1232,6,1
1233,2,3
1234,1,1
1235,3,1
1236,3,3
1237,2,1
1238,1,1
1239,5,2
1240,6,3
1241,1,2
1242,3,3
1243,4,3
1244,3,1
1245,5,2
1246,6,3
1247,2,3
1248,6,2
1249,3,2
1250,5,2
1251,5,1
1252,2,1
1253,2,2
1254,1,3
1255,6,1
1256,5,1
1257,5,3
1258,6,1
1259,6,2
1260,6,1
1261,6,2
1262,2,1
1263,6,2
1264,3,1
1265,3,2
1266,6,1
1267,4,2
1268,2,1
1269,1,2
1270,4,2
1271,1,3
1272,2,1
1273,5,1
1274,2,3
1275,6,3
1276,2,2
1277,1,2
1278,2,3
1279,1,2
1280,5,3
1281,2,2
1282,6,2
1283,5,2
1284,4,2
1285,4,3
1286,3,3
1287,2,3
1288,6,2
1289,1,2
1290,6,1
1291,1,3
1292,1,2
1293,5,1
1294,1,1
1295,5,2
1296,4,2
1297,5,3
1298,4,2
1299,6,3
1300,1,2
1301,5,3
1302,2,1
1303,5,3
1304,4,1
1305,1,3
1306,5,2
1307,1,1
1308,3,3
1309,2,3
1310,2,1
1311,6,3
1312,6,1
1313,4,3
1314,5,3
1315,6,1
1316,4,3
1317,6,2
1318,2,3
1319,4,2
1320,1,2
1321,3,1
1322,4,1
1323,2,3
1324,5,1
1325,6,2
1326,1,3
1327,3,2
1328,4,2
1329,4,1
1330,5,1
1331,2,1
1332,3,2
1333,6,3
1334,2,3
1335,1,1
1336,4,2
1337,3,3
1338,1,1
1339,3,1
1340,2,2
1341,1,1
1342,5,2
1343,1,2
1344,3,1
1345,4,3
1346,2,1
1347,3,1
1348,3,2
1349,2,1
1350,3,3
1351,6,1
1352,6,1
1353,1,3
1354,2,2
1355,4,3
1356,4,2
1357,5,1
1358,5,2
1359,1,1
1360,4,3
1361,5,3
1362,6,3
1363,5,2
1364,3,2
1365,2,1
1366,5,2
1367,2,1
1368,4,3
1369,3,2
1370,4,1
1371,5,3
1372,6,3
1373,4,1
1374,4,1
1375,6,3
1376,2,2
1377,3,2
1378,5,3
1379,3,1
1380,5,2
1381,6,2
1382,6,3
1383,5,1
1384,4,2
1385,6,1
1386,5,3
1387,5,3
1388,5,1
1389,1,1
1390,2,3
1391,6,3
1392,4,2
1393,4,2
1394,4,2
1395,5,3
1396,6,2
1397,3,2
1398,6,3
1399,3,1
1400,4,2
1401,2,2
1402,6,1
1403,1,3
1404,6,1
1405,5,3
1406,1,3
1407,5,3
1408,3,2
1409,2,2
1410,3,2
1411,3,3
1412,2,3
1413,6,1
1414,3,3
1415,6,2
1416,4,2
1417,6,1
1418,2,1
1419,6,3
1420,5,2
1421,2,2
1422,1,1
1423,1,1
1424,2,3
1425,5,2
1426,3,3
1427,3,2
1428,2,2
1429,3,3
1430,4,2
1431,2,1
1432,2,2
1433,2,3
1434,1,1
1435,2,1
1436,5,2
1437,3,2
1438,3,3
1439,6,2
1440,5,3
1441,6,1
1442,4,2
1443,2,3
1444,3,3
1445,3,2
1446,5,1
1447,6,3
1448,1,2
1449,1,1
1450,2,3
1451,1,3
1452,1,1
1453,6,2
1454,4,2
1455,4,2
1456,6,2
1457,4,1
1458,2,2
1459,3,2
1460,4,1
1461,4,1
1462,2,2
1463,2,1
1464,3,1
1465,3,1
1466,6,2
1467,5,1
1468,5,1
1469,5,3
1470,6,3
1471,1,1
1472,5,2
1473,3,3
1474,5,3
1475,2,1
1476,4,1
1477,6,2
1478,4,3
1479,5,2
1480,3,2
1481,6,3
1482,2,1
1483,5,1
1484,3,2
1485,6,2
1486,6,2
1487,2,3
1488,4,2
1489,4,2
1490,5,2
1491,1,2
1492,3,2
1493,6,1
1494,5,1
1495,4,2
1496,3,3
1497,4,3
1498,1,3
1499,2,2
1500,6,2
1501,1,1
1502,3,3
1503,6,1
1504,3,2
1505,1,3
1506,2,3
1507,4,2
1508,5,1
1509,6,3
1510,4,2
1511,4,3
1512,6,3
1513,4,1
1514,2,1
1515,6,2
1516,6,1
1517,3,2
1518,2,1
1519,6,2
1520,5,3
1521,4,2
1522,6,3
1523,1,2
1524,3,2
1525,1,2
1526,4,1
1527,6,1
1528,4,1
1529,4,1
1530,4,3
1531,3,2
1532,5,3
1533,6,2
1534,5,2
1535,1,1
1536,6,1
1537,3,1
1538,6,3
1539,5,1
1540,4,3
1541,2,2
1542,2,3
1543,4,1
1544,5,1
1545,2,2
1546,3,2
1547,4,1
1548,1,2
1549,1,2
1550,2,2
1551,3,1
1552,2,2
1553,1,3
1554,2,3
1555,1,2
1556,6,1
1557,2,3
1558,6,1
1559,2,3
1560,4,1
1561,5,3
1562,3,1
1563,4,3
1564,3,2
1565,1,1
1566,6,1
1567,6,3
1568,4,2
1569,6,3
1570,2,3
1571,4,1
1572,1,2
1573,3,3
1574,6,1
1575,5,2
1576,3,2
1577,6,2
1578,1,1
1579,5,2
1580,4,1
1581,1,3
1582,5,1
1583,4,3
1584,5,2
1585,4,2
1586,5,3
1587,6,3
1588,4,2
1589,6,2
1590,6,1
1591,4,3
1592,3,3
1593,6,1
1594,6,3
1595,4,2
1596,6,2
1597,1,2
1598,4,3
1599,6,2
1600,5,1
1601,4,2
1602,1,1
1603,6,1
1604,2,1
1605,1,1
1606,1,1
1607,2,3
1608,3,1
1609,5,1
1610,4,3
1611,5,1
1612,1,3
1613,2,2
1614,2,1
1615,3,3
1616,1,3
1617,3,1
1618,3,1
1619,4,3
1620,1,2
1621,5,3
1622,4,3
1623,4,3
1624,5,1
1625,1,1
1626,2,3
1627,2,1
1628,2,2
1629,1,1
1630,1,3
1631,5,2
1632,3,2
1633,1,1
1634,2,3
1635,3,2
1636,6,1
1637,3,1
1638,3,3
1639,6,2
1640,5,3
1641,1,3
1642,2,1
1643,6,2
1644,3,2
1645,3,1
1646,4,2
1647,3,1
1648,5,1
1649,6,1
1650,4,3
1651,6,1
1652,2,2
1653,2,3
1654,5,2
1655,4,3
1656,2,3
1657,6,3
1658,5,3
1659,3,2
1660,4,2
1661,1,1
1662,3,1
1663,6,3
1664,4,1
1665,6,1
1666,5,3
1667,6,1
1668,1,3
1669,1,3
1670,4,1
1671,2,3
1672,1,2
1673,4,3
1674,3,2
1675,3,2
1676,2,1
1677,6,1
1678,6,3
1679,4,3
1680,3,1
1681,3,1
1682,4,2
1683,1,1
1684,3,3
1685,4,3
1686,3,1
1687,4,1
1688,4,2
1689,1,2
1690,4,1
1691,6,1
1692,1,3
1693,3,3
1694,1,3
1695,1,2
1696,5,2
1697,5,2
1698,6,2
1699,6,1
1700,4,3
1701,4,2
1702,6,3
1703,1,2
1704,1,2
1705,6,2
1706,2,1
1707,1,2
1708,4,3
1709,5,3
1710,3,1
1711,1,3
1712,2,3
1713,4,2
1714,2,1
1715,2,1
1716,1,2
1717,5,3
1718,1,2
1719,5,2
1720,3,2
1721,3,3
1722,6,2
1723,2,1
1724,3,3
1725,4,2
1726,6,2
1727,5,3
1728,5,1
1729,5,3
1730,3,2
1731,2,2
1732,4,3
1733,6,1
1734,1,2
1735,5,3
1736,3,3
1737,1,3
1738,5,3
1739,3,3
1740,3,1
1741,2,2
1742,5,3
1743,5,3
1744,6,2
1745,1,1
1746,6,1
1747,1,3
1748,2,2
1749,2,3
1750,1,2
1751,5,3
1752,5,3
1753,6,1
1754,2,1
1755,1,2
1756,3,2
1757,3,3
1758,5,1
1759,5,3
1760,5,2
1761,4,3
1762,2,2
1763,4,3
1764,6,2
1765,5,3
1766,6,3
1767,3,1
1768,1,2
1769,2,1
1770,2,3
1771,3,1
1772,5,1
1773,3,1
1774,4,2
1775,2,3
1776,4,2
1777,2,3
1778,4,2
1779,3,2
1780,2,3
1781,3,2
1782,4,1
1783,3,3
1784,4,2
1785,6,3
1786,1,3
1787,1,2
1788,1,3
1789,4,2
1790,3,1
1791,2,1
1792,5,3
1793,1,3
1794,6,1
1795,4,2
1796,5,1
1797,1,3
1798,3,3
1799,6,3
1800,6,3
1801,1,1
1802,3,3
1803,4,2
1804,2,1
1805,6,3
1806,3,2
1807,6,1
1808,3,1
1809,3,1
1810,5,3
1811,5,2
1812,4,3
1813,4,2
1814,2,1
1815,6,1
1816,5,1
1817,4,3
1818,2,3
1819,6,2
1820,5,3
1821,5,3
1822,4,3
1823,4,2
1824,4,2
1825,1,3
1826,2,1
1827,6,3
1828,1,1
1829,2,3
1830,2,3
1831,2,1
1832,1,3
1833,4,1
1834,5,2
1835,2,2
1836,1,2
1837,5,3
1838,3,3
1839,2,3
1840,3,1
1841,2,1
1842,6,2
1843,3,1
1844,3,2
1845,4,1
1846,1,2
1847,2,2
1848,1,1
1849,5,3
1850,1,3
1851,5,3
1852,3,3
1853,3,2
1854,6,1
1855,3,2
1856,6,2
1857,1,3
1858,4,3
1859,4,2
1860,2,2
1861,3,1
1862,1,1
1863,5,3
1864,3,1
1865,2,3
1866,1,2
1867,5,3
1868,3,1
1869,6,1
1870,4,1
1871,4,3
1872,5,2
1873,4,3
1874,3,2
1875,4,3
1876,6,3
1877,1,2
1878,4,1
1879,4,2
1880,1,1
1881,6,3
1882,6,2
1883,1,2
1884,6,2
1885,5,2
1886,6,2
1887,4,1
1888,6,3
1889,3,1
1890,5,1
1891,6,2
1892,3,2
1893,4,1
1894,1,3
1895,6,1
1896,4,3
1897,2,3
1898,6,1
1899,2,3
1900,2,3
1901,1,2
1902,6,2
1903,1,1
1904,4,1
1905,1,1
1906,4,1
1907,5,1
1908,1,3
1909,6,3
1910,3,3
1911,6,3
1912,6,3
1913,4,2
1914,3,2
1915,4,3
1916,6,2
1917,1,2
1918,4,2
1919,1,3
1920,3,2
1921,6,2
1922,2,1
1923,2,3
1924,5,3
1925,6,1
1926,6,2
1927,6,1
1928,1,1
1929,2,2
1930,3,2
1931,1,1
1932,2,2
1933,6,3
1934,4,2
1935,3,3
1936,6,1
1937,3,3
1938,5,3
1939,3,3
1940,3,1
1941,1,1
1942,2,1
1943,5,2
1944,3,1
1945,5,1
1946,2,3
1947,1,2
1948,4,3
1949,1,1
1950,1,1
1951,6,3
1952,3,1
1953,1,1
1954,2,3
1955,5,1
1956,4,2
1957,6,2
1958,1,1
1959,2,1
1960,6,2
1961,4,3
1962,5,1
1963,6,3
1964,1,3
1965,3,3
1966,3,2
1967,4,1
1968,2,1
1969,3,3
1970,1,3
1971,6,3
1972,4,2
1973,4,1
1974,3,1
1975,5,1
1976,3,3
1977,5,3
1978,2,1
1979,6,1
1980,1,3
1981,6,2
1982,1,1
1983,2,3
1984,3,1
1985,4,1
1986,5,2
1987,3,1
1988,4,3
1989,3,3
1990,4,2
1991,4,2
1992,4,2
1993,6,2
1994,3,3
1995,2,2
1996,5,3
1997,5,3
1998,2,3
1999,4,1
2000,1,1
